abz5,1234,14510,8.519450958752932,16.734509614721897,10.01 
abz6,943,1152,5.2537053182214475,9.97393570807993,5.10 
abz7,1930*,66,2.9696969696969697,4.606060606060606,1.85 
ft06,55,86,2.308641975308642,4.2,1.31 
ft10,930,23618,9.219337624936474,17.711224965067537,12.68 
la01,666,2005,5.267901852779168,9.944111776447105,2.13 
la02,655,7573,6.7081131078224105,12.742868462757528,3.35 
la03,597,3537,4.843103936561881,9.436651583710407,2.92 
la04,590,1739,6.0409694171956145,11.365937859608746,1.61 
la05,593,11855,7.272850029538358,13.164838872954277,3.96 
la06,926*,125,3.896,5.624,2.19 
la07,890*,1107,7.3468834688346885,11.5356820234869,1.73 
la08,863*,1997,6.7746619929894845,11.469203805708563,4.41 
la09,951*,250,7.412,11.184,3.27 
la10,958*,247,5.206477732793522,7.769230769230769,3.06 
la11,1222*,408,6.784313725490196,10.605392156862745,3.25 
la12,1039*,2098,8.322211630123928,12.435653002859867,6.55 
la13,1150*,822,6.294403892944039,10.855231143552311,9.20 
la14,1292*,334,5.6437125748503,8.919161676646707,5.90 
la15,1207*,12974,9.26383536303376,16.78981039001079,9.46 
la16,945,5029,6.0505774591796095,11.531225139220366,2.96 
la17,784,1225,5.493431855500821,9.436274509803921,2.68 
la18,848,1211,5.2868988391376455,10.177685950413224,3.97 
la19,842,4460,8.252863238266338,15.184346265978919,4.69 
la20,902,1737,5.800230946882217,12.014400921658986,4.32 
la21,1046*,22473,12.521959684955279,23.185289013482848,25.39 
la22,930*,20236,12.806730579165842,27.421674243921725,36.34 
la23,1032,144900,10.376882514528663,17.6436897425103,98.19 
la24,935,133645,11.72147475231225,26.90295860644698,169.76 
la25,977,152697,11.789005245888756,23.718420914758735,174.52 
la26,1218*,23957,10.206244521434236,19.551154151187543,79.36 
la27,6377*,116,3.1206896551724137,4.741379310344827,5.44 
la28,2174*,135,3.022222222222222,4.666666666666667,25.92 
la30,4951*,92,3.0217391304347827,4.586956521739131,2.28 
orb01,1059*,42880,10.842933768656716,19.62108208955224,25.30 
orb02,888,4544,6.804582507160167,13.832929782082324,4.69 
orb03,1005,46716,7.724366797268075,15.104270576902493,23.02 
orb04,1005,15876,8.001890359168241,15.588472440944882,8.79 
orb05,887,13746,8.016667879758351,15.853619497999272,7.88 
orb06,1010,42116,10.141924145628993,19.36295856583165,25.44 
orb07,397,10795,8.15342541948642,15.27904391328516,5.34 
orb08,899,31360,6.740461911445706,12.703561975828311,12.41 
orb09,934,19978,8.156700721153847,16.254142263603143,11.53 
orb10,944,8212,7.380789858605558,14.209840457922299,7.22 
